기준일자,노선명,승차_정류장ARS,승차_정류장명,하차_정류장ARS,하차_정류장명,승차_정류장순번,하차_정류장순번,승객수,ARS_ID_x,X좌표_x,Y좌표_x,ARS_ID_y,X좌표_y,Y좌표_y,승차_정류장_X좌표_x,승차_정류장_Y좌표_x,하차_정류장_X좌표_x,하차_정류장_Y좌표_x,승차_정류장_X좌표_y,승차_정류장_Y좌표_y,하차_정류장_X좌표_y,하차_정류장_Y좌표_y,승차_정류장_X좌표,승차_정류장_Y좌표,하차_정류장_X좌표,하차_정류장_Y좌표,거리
20230521,370,6007,서울시동부병원,6007,서울시동부병원,34.0,34.0,7,6007,127.0309536,37.57392925,6007,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,0.0
20230521,721,6007,서울시동부병원,6007,서울시동부병원,60.0,60.0,6,6007,127.0309536,37.57392925,6007,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,0.0
20230521,2112,8236,삼선교.성북문화원,8236,삼선교.성북문화원,63.0,63.0,2,8236,127.0051299,37.58920075,8236,127.0051299,37.58920075,127.0051299,37.58920075,127.0051299,37.58920075,127.0051299,37.58920075,127.0051299,37.58920075,127.0051299,37.58920075,127.0051299,37.58920075,0.0
20230521,2112,6163,동대문우체국.서울풍물시장,6163,동대문우체국.서울풍물시장,70.0,70.0,3,6163,127.0245653,37.57475976,6163,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,0.0
20230521,370,6163,동대문우체국.서울풍물시장,6163,동대문우체국.서울풍물시장,61.0,61.0,14,6163,127.0245653,37.57475976,6163,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,0.0
20230521,721,6163,동대문우체국.서울풍물시장,6163,동대문우체국.서울풍물시장,30.0,30.0,10,6163,127.0245653,37.57475976,6163,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,0.0
20230521,N30,6163,동대문우체국.서울풍물시장,6163,동대문우체국.서울풍물시장,62.0,62.0,1,6163,127.0245653,37.57475976,6163,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,127.0245653,37.57475976,0.0
20230521,2112,6161,용두역,6161,용두역,72.0,72.0,1,6161,127.037268,37.573977,6161,127.037268,37.573977,127.037268,37.573977,127.037268,37.573977,127.037268,37.573977,127.037268,37.573977,127.037268,37.573977,127.037268,37.573977,0.0
20230521,2112,6230,촬영소사거리.동답초등학교,6230,촬영소사거리.동답초등학교,81.0,81.0,2,6230,127.065212,37.572642,6230,127.065212,37.572642,127.065212,37.572642,127.065212,37.572642,127.065212,37.572642,127.065212,37.572642,127.065212,37.572642,127.065212,37.572642,0.0
20230521,2112,6263,파라브아파트,6263,파라브아파트,19.0,19.0,1,6263,127.072374,37.56358281,6263,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,0.0
